OrderDate,DishName,Quantity,DayOfWeek,IsWeekend,Month,IsHoliday,TrendIndex,SmoothedQuantity
2025-06-08,Buttered Shrimp,5.0,6,1,6,0,7,2.0
2025-06-09,Buttered Shrimp,0.0,0,0,6,0,8,2.0
2025-06-10,Buttered Shrimp,0.0,1,0,6,0,9,2.0
2025-06-11,Buttered Shrimp,0.0,2,0,6,0,10,0.0
2025-06-13,Buttered Shrimp,0.0,4,0,6,0,11,0.0
2025-06-14,Buttered Shrimp,3.0,5,1,6,0,12,1.0
2025-06-15,Buttered Shrimp,0.0,6,1,6,0,13,1.0
2025-06-16,Buttered Shrimp,0.0,0,0,6,0,14,1.0
2025-06-17,Buttered Shrimp,0.0,1,0,6,0,15,0.0
2025-06-18,Buttered Shrimp,0.0,2,0,6,0,16,0.0
2025-06-20,Buttered Shrimp,3.0,4,0,6,0,17,1.0
2025-06-21,Buttered Shrimp,0.0,5,1,6,0,18,1.0
2025-06-22,Buttered Shrimp,0.0,6,1,6,0,19,1.0
2025-06-23,Buttered Shrimp,2.0,0,0,6,0,20,1.0
2025-06-24,Buttered Shrimp,0.0,1,0,6,0,21,1.0
2025-06-25,Buttered Shrimp,0.0,2,0,6,0,22,1.0
2025-06-27,Buttered Shrimp,0.0,4,0,6,0,23,0.0
2025-06-28,Buttered Shrimp,0.0,5,1,6,0,24,0.0
2025-06-29,Buttered Shrimp,0.0,6,1,6,0,25,0.0
2025-06-30,Buttered Shrimp,0.0,0,0,6,0,26,0.0
2025-07-01,Buttered Shrimp,0.0,1,0,7,0,27,0.0
2025-07-02,Buttered Shrimp,1.0,2,0,7,0,28,0.0
2025-07-04,Buttered Shrimp,0.0,4,0,7,0,29,0.0
2025-07-05,Buttered Shrimp,0.0,5,1,7,0,30,0.0
2025-07-06,Buttered Shrimp,0.0,6,1,7,0,31,0.0
2025-07-07,Buttered Shrimp,0.0,0,0,7,0,32,0.0
2025-07-08,Buttered Shrimp,1.0,1,0,7,0,33,0.0
2025-07-09,Buttered Shrimp,0.0,2,0,7,0,34,0.0
2025-07-11,Buttered Shrimp,4.0,4,0,7,0,35,2.0
2025-07-12,Buttered Shrimp,0.0,5,1,7,0,36,1.0
2025-07-13,Buttered Shrimp,0.0,6,1,7,0,37,1.0
2025-07-14,Buttered Shrimp,0.0,0,0,7,0,38,0.0
2025-07-15,Buttered Shrimp,0.0,1,0,7,0,39,0.0
2025-07-16,Buttered Shrimp,0.0,2,0,7,0,40,0.0
2025-07-18,Buttered Shrimp,0.0,4,0,7,0,41,0.0
2025-07-19,Buttered Shrimp,0.0,5,1,7,0,42,0.0
2025-07-20,Buttered Shrimp,0.0,6,1,7,0,43,0.0
2025-07-21,Buttered Shrimp,0.0,0,0,7,0,44,0.0
2025-07-22,Buttered Shrimp,0.0,1,0,7,0,45,0.0
2025-07-23,Buttered Shrimp,0.0,2,0,7,0,46,0.0
2025-07-25,Buttered Shrimp,4.0,4,0,7,0,47,1.0
2025-07-26,Buttered Shrimp,0.0,5,1,7,0,48,1.0
2025-07-27,Buttered Shrimp,0.0,6,1,7,0,49,1.0
2025-07-28,Buttered Shrimp,0.0,0,0,7,0,50,0.0
2025-07-29,Buttered Shrimp,0.0,1,0,7,0,51,0.0
2025-07-30,Buttered Shrimp,0.0,2,0,7,0,52,0.0
2025-08-01,Buttered Shrimp,0.0,4,0,8,0,53,0.0
2025-08-02,Buttered Shrimp,0.0,5,1,8,0,54,0.0
2025-08-03,Buttered Shrimp,0.0,6,1,8,0,55,0.0
2025-08-04,Buttered Shrimp,4.0,0,0,8,0,56,1.0
2025-08-05,Buttered Shrimp,0.0,1,0,8,0,57,1.0
2025-08-06,Buttered Shrimp,0.0,2,0,8,0,58,1.0
2025-08-08,Buttered Shrimp,0.0,4,0,8,0,59,0.0
2025-08-09,Buttered Shrimp,0.0,5,1,8,0,60,0.0
2025-08-10,Buttered Shrimp,5.0,6,1,8,0,61,2.0
2025-08-11,Buttered Shrimp,0.0,0,0,8,0,62,2.0
2025-08-12,Buttered Shrimp,0.0,1,0,8,0,63,2.0
2025-08-13,Buttered Shrimp,0.0,2,0,8,0,64,0.0
2025-08-15,Buttered Shrimp,0.0,4,0,8,0,65,0.0
2025-08-16,Buttered Shrimp,0.0,5,1,8,0,66,0.0
2025-08-17,Buttered Shrimp,1.0,6,1,8,0,67,0.0
2025-08-17,Buttered Shrimp,5.0,6,1,8,0,68,2.0
2025-08-18,Buttered Shrimp,2.0,0,0,8,0,69,3.0
2025-08-19,Buttered Shrimp,0.0,1,0,8,0,70,2.0
2025-08-20,Buttered Shrimp,0.0,2,0,8,0,71,1.0
2025-08-22,Buttered Shrimp,5.0,4,0,8,0,72,2.0
2025-08-23,Buttered Shrimp,0.0,5,1,8,0,73,2.0
2025-08-24,Buttered Shrimp,6.0,6,1,8,0,74,4.0
2025-08-25,Buttered Shrimp,0.0,0,0,8,1,75,2.0
2025-08-26,Buttered Shrimp,0.0,1,0,8,0,76,2.0
2025-08-27,Buttered Shrimp,0.0,2,0,8,0,77,0.0
2025-08-29,Buttered Shrimp,3.0,4,0,8,0,78,1.0
2025-08-30,Buttered Shrimp,5.0,5,1,8,0,79,3.0
2025-08-30,Buttered Shrimp,6.0,5,1,8,0,80,5.0
2025-08-31,Buttered Shrimp,0.0,6,1,8,0,81,4.0
2025-09-01,Buttered Shrimp,0.0,0,0,9,0,82,2.0
2025-09-02,Buttered Shrimp,0.0,1,0,9,0,83,0.0
2025-09-03,Buttered Shrimp,0.0,2,0,9,0,84,0.0
2025-09-05,Buttered Shrimp,5.0,4,0,9,0,85,2.0
2025-09-05,Buttered Shrimp,5.0,4,0,9,0,86,3.0
2025-09-06,Buttered Shrimp,0.0,5,1,9,0,87,3.0
2025-09-07,Buttered Shrimp,0.0,6,1,9,0,88,2.0
2025-09-08,Buttered Shrimp,0.0,0,0,9,0,89,0.0
2025-09-09,Buttered Shrimp,3.0,1,0,9,0,90,1.0
2025-09-10,Buttered Shrimp,2.0,2,0,9,0,91,2.0
2025-09-12,Buttered Shrimp,0.0,4,0,9,0,92,2.0
2025-09-13,Buttered Shrimp,0.0,5,1,9,0,93,1.0
2025-09-14,Buttered Shrimp,0.0,6,1,9,0,94,0.0
2025-09-15,Buttered Shrimp,0.0,0,0,9,0,95,0.0
2025-09-16,Buttered Shrimp,0.0,1,0,9,0,96,0.0
2025-09-17,Buttered Shrimp,0.0,2,0,9,0,97,0.0
2025-09-19,Buttered Shrimp,0.0,4,0,9,0,98,0.0
2025-09-20,Buttered Shrimp,3.0,5,1,9,0,99,1.0
2025-09-21,Buttered Shrimp,0.0,6,1,9,0,100,1.0
2025-09-22,Buttered Shrimp,0.0,0,0,9,0,101,1.0
2025-09-23,Buttered Shrimp,4.0,1,0,9,0,102,1.0
2025-09-24,Buttered Shrimp,0.0,2,0,9,0,103,1.0
2025-09-26,Buttered Shrimp,0.0,4,0,9,0,104,1.0
2025-09-27,Buttered Shrimp,1.0,5,1,9,0,105,0.0
2025-09-28,Buttered Shrimp,0.0,6,1,9,0,106,0.0
2025-09-29,Buttered Shrimp,0.0,0,0,9,0,107,0.0
2025-09-30,Buttered Shrimp,0.0,1,0,9,0,108,0.0
2025-10-01,Buttered Shrimp,0.0,2,0,10,0,109,0.0
2025-10-03,Buttered Shrimp,0.0,4,0,10,0,110,0.0
2025-10-04,Buttered Shrimp,5.0,5,1,10,0,111,2.0
2025-10-05,Buttered Shrimp,0.0,6,1,10,0,112,2.0
2025-10-06,Buttered Shrimp,0.0,0,0,10,0,113,2.0
2025-10-07,Buttered Shrimp,0.0,1,0,10,0,114,0.0
2025-10-08,Buttered Shrimp,2.0,2,0,10,0,115,1.0
2025-10-10,Buttered Shrimp,0.0,4,0,10,0,116,1.0
2025-10-11,Buttered Shrimp,0.0,5,1,10,0,117,1.0
2025-10-12,Buttered Shrimp,0.0,6,1,10,0,118,0.0
2025-10-13,Buttered Shrimp,0.0,0,0,10,0,119,0.0
2025-10-14,Buttered Shrimp,0.0,1,0,10,0,120,0.0
2025-10-15,Buttered Shrimp,5.0,2,0,10,0,121,2.0
2025-10-17,Buttered Shrimp,0.0,4,0,10,0,122,2.0
2025-10-18,Buttered Shrimp,0.0,5,1,10,0,123,2.0
2025-10-19,Buttered Shrimp,0.0,6,1,10,0,124,0.0
2025-10-20,Buttered Shrimp,5.0,0,0,10,0,125,2.0
2025-10-21,Buttered Shrimp,0.0,1,0,10,0,126,2.0
2025-10-22,Buttered Shrimp,0.0,2,0,10,0,127,2.0
2025-10-24,Buttered Shrimp,0.0,4,0,10,0,128,0.0
2025-10-25,Buttered Shrimp,5.0,5,1,10,0,129,2.0
2025-10-26,Buttered Shrimp,0.0,6,1,10,0,130,2.0
2025-10-27,Buttered Shrimp,0.0,0,0,10,0,131,2.0
2025-10-28,Buttered Shrimp,1.0,1,0,10,0,132,0.0
2025-10-29,Buttered Shrimp,0.0,2,0,10,0,133,0.0
2025-10-31,Buttered Shrimp,0.0,4,0,10,1,134,0.0
2025-06-01,Calamares,3.0,6,1,6,0,1,3.0
2025-06-02,Calamares,0.0,0,0,6,0,2,2.0
2025-06-03,Calamares,0.0,1,0,6,0,3,1.0
2025-06-04,Calamares,5.0,2,0,6,0,4,2.0
2025-06-06,Calamares,2.0,4,0,6,0,5,2.0
2025-06-06,Calamares,4.0,4,0,6,0,6,4.0
2025-06-07,Calamares,1.0,5,1,6,0,7,2.0
2025-06-08,Calamares,0.0,6,1,6,0,8,2.0
2025-06-09,Calamares,0.0,0,0,6,0,9,0.0
2025-06-10,Calamares,4.0,1,0,6,0,10,1.0
2025-06-11,Calamares,0.0,2,0,6,0,11,1.0
2025-06-13,Calamares,1.0,4,0,6,0,12,2.0
2025-06-14,Calamares,0.0,5,1,6,0,13,0.0
2025-06-15,Calamares,0.0,6,1,6,0,14,0.0
2025-06-16,Calamares,0.0,0,0,6,0,15,0.0
2025-06-17,Calamares,0.0,1,0,6,0,16,0.0
2025-06-18,Calamares,1.0,2,0,6,0,17,0.0
2025-06-20,Calamares,0.0,4,0,6,0,18,0.0
2025-06-21,Calamares,0.0,5,1,6,0,19,0.0
2025-06-22,Calamares,0.0,6,1,6,0,20,0.0
2025-06-23,Calamares,2.0,0,0,6,0,21,1.0
2025-06-24,Calamares,0.0,1,0,6,0,22,1.0
2025-06-25,Calamares,0.0,2,0,6,0,23,1.0
2025-06-27,Calamares,0.0,4,0,6,0,24,0.0
2025-06-28,Calamares,3.0,5,1,6,0,25,1.0
2025-06-29,Calamares,3.0,6,1,6,0,26,2.0
2025-06-30,Calamares,0.0,0,0,6,0,27,2.0
2025-07-01,Calamares,0.0,1,0,7,0,28,1.0
2025-07-02,Calamares,4.0,2,0,7,0,29,1.0
2025-07-04,Calamares,0.0,4,0,7,0,30,1.0
2025-07-05,Calamares,0.0,5,1,7,0,31,1.0
2025-07-06,Calamares,0.0,6,1,7,0,32,0.0
2025-07-07,Calamares,0.0,0,0,7,0,33,0.0
2025-07-08,Calamares,0.0,1,0,7,0,34,0.0
2025-07-09,Calamares,0.0,2,0,7,0,35,0.0
2025-07-11,Calamares,5.0,4,0,7,0,36,2.0
2025-07-11,Calamares,5.0,4,0,7,0,37,3.0
2025-07-12,Calamares,0.0,5,1,7,0,38,3.0
2025-07-13,Calamares,5.0,6,1,7,0,39,3.0
2025-07-14,Calamares,0.0,0,0,7,0,40,2.0
2025-07-15,Calamares,0.0,1,0,7,0,41,2.0
2025-07-16,Calamares,0.0,2,0,7,0,42,0.0
2025-07-18,Calamares,0.0,4,0,7,0,43,0.0
2025-07-19,Calamares,0.0,5,1,7,0,44,0.0
2025-07-20,Calamares,6.0,6,1,7,0,45,2.0
2025-07-20,Calamares,3.0,6,1,7,0,46,3.0
2025-07-21,Calamares,0.0,0,0,7,0,47,3.0
2025-07-22,Calamares,0.0,1,0,7,0,48,1.0
2025-07-23,Calamares,0.0,2,0,7,0,49,0.0
2025-07-25,Calamares,0.0,4,0,7,0,50,0.0
2025-07-26,Calamares,0.0,5,1,7,0,51,0.0
2025-07-27,Calamares,0.0,6,1,7,0,52,0.0
2025-07-28,Calamares,0.0,0,0,7,0,53,0.0
2025-07-29,Calamares,0.0,1,0,7,0,54,0.0
2025-07-30,Calamares,3.0,2,0,7,0,55,1.0
2025-07-30,Calamares,4.0,2,0,7,0,56,2.0
2025-08-01,Calamares,0.0,4,0,8,0,57,2.0
2025-08-02,Calamares,0.0,5,1,8,0,58,1.0
2025-08-03,Calamares,0.0,6,1,8,0,59,0.0
2025-08-04,Calamares,0.0,0,0,8,0,60,0.0
2025-08-05,Calamares,2.0,1,0,8,0,61,1.0
2025-08-06,Calamares,3.0,2,0,8,0,62,2.0
2025-08-08,Calamares,0.0,4,0,8,0,63,2.0
2025-08-09,Calamares,5.0,5,1,8,0,64,3.0
2025-08-09,Calamares,6.0,5,1,8,0,65,4.0
2025-08-10,Calamares,0.0,6,1,8,0,66,4.0
2025-08-11,Calamares,4.0,0,0,8,0,67,3.0
2025-08-12,Calamares,4.0,1,0,8,0,68,3.0
2025-08-13,Calamares,5.0,2,0,8,0,69,4.0
2025-08-15,Calamares,0.0,4,0,8,0,70,3.0
2025-08-16,Calamares,0.0,5,1,8,0,71,2.0
2025-08-17,Calamares,0.0,6,1,8,0,72,0.0
2025-08-18,Calamares,0.0,0,0,8,0,73,0.0
2025-08-19,Calamares,5.0,1,0,8,0,74,2.0
2025-08-20,Calamares,0.0,2,0,8,0,75,2.0
2025-08-22,Calamares,0.0,4,0,8,0,76,2.0
2025-08-23,Calamares,0.0,5,1,8,0,77,0.0
2025-08-24,Calamares,0.0,6,1,8,0,78,0.0
2025-08-25,Calamares,0.0,0,0,8,1,79,0.0
2025-08-26,Calamares,0.0,1,0,8,0,80,0.0
2025-08-27,Calamares,0.0,2,0,8,0,81,0.0
2025-08-29,Calamares,0.0,4,0,8,0,82,0.0
2025-08-30,Calamares,0.0,5,1,8,0,83,0.0
2025-08-31,Calamares,0.0,6,1,8,0,84,0.0
2025-09-01,Calamares,0.0,0,0,9,0,85,0.0
2025-09-02,Calamares,0.0,1,0,9,0,86,0.0
2025-09-03,Calamares,0.0,2,0,9,0,87,0.0
2025-09-05,Calamares,0.0,4,0,9,0,88,0.0
2025-09-06,Calamares,0.0,5,1,9,0,89,0.0
2025-09-07,Calamares,3.0,6,1,9,0,90,1.0
2025-09-08,Calamares,0.0,0,0,9,0,91,1.0
2025-09-09,Calamares,0.0,1,0,9,0,92,1.0
2025-09-10,Calamares,0.0,2,0,9,0,93,0.0
2025-09-12,Calamares,0.0,4,0,9,0,94,0.0
2025-09-13,Calamares,0.0,5,1,9,0,95,0.0
2025-09-14,Calamares,0.0,6,1,9,0,96,0.0
2025-09-15,Calamares,0.0,0,0,9,0,97,0.0
2025-09-16,Calamares,0.0,1,0,9,0,98,0.0
2025-09-17,Calamares,0.0,2,0,9,0,99,0.0
2025-09-19,Calamares,0.0,4,0,9,0,100,0.0
2025-09-20,Calamares,0.0,5,1,9,0,101,0.0
2025-09-21,Calamares,0.0,6,1,9,0,102,0.0
2025-09-22,Calamares,0.0,0,0,9,0,103,0.0
2025-09-23,Calamares,0.0,1,0,9,0,104,0.0
2025-09-24,Calamares,0.0,2,0,9,0,105,0.0
2025-09-26,Calamares,0.0,4,0,9,0,106,0.0
2025-09-27,Calamares,0.0,5,1,9,0,107,0.0
2025-09-28,Calamares,0.0,6,1,9,0,108,0.0
2025-09-29,Calamares,0.0,0,0,9,0,109,0.0
2025-09-30,Calamares,0.0,1,0,9,0,110,0.0
2025-10-01,Calamares,0.0,2,0,10,0,111,0.0
2025-10-03,Calamares,0.0,4,0,10,0,112,0.0
2025-10-04,Calamares,0.0,5,1,10,0,113,0.0
2025-10-05,Calamares,0.0,6,1,10,0,114,0.0
2025-10-06,Calamares,0.0,0,0,10,0,115,0.0
2025-10-07,Calamares,2.0,1,0,10,0,116,1.0
2025-10-08,Calamares,0.0,2,0,10,0,117,1.0
2025-10-10,Calamares,0.0,4,0,10,0,118,1.0
2025-10-11,Calamares,0.0,5,1,10,0,119,0.0
2025-10-12,Calamares,0.0,6,1,10,0,120,0.0
2025-10-13,Calamares,0.0,0,0,10,0,121,0.0
2025-10-14,Calamares,0.0,1,0,10,0,122,0.0
2025-10-15,Calamares,0.0,2,0,10,0,123,0.0
2025-10-17,Calamares,0.0,4,0,10,0,124,0.0
2025-10-18,Calamares,0.0,5,1,10,0,125,0.0
2025-10-19,Calamares,0.0,6,1,10,0,126,0.0
2025-10-20,Calamares,0.0,0,0,10,0,127,0.0
2025-10-21,Calamares,0.0,1,0,10,0,128,0.0
2025-10-22,Calamares,0.0,2,0,10,0,129,0.0
2025-10-24,Calamares,0.0,4,0,10,0,130,0.0
2025-10-25,Calamares,3.0,5,1,10,0,131,1.0
2025-10-26,Calamares,0.0,6,1,10,0,132,1.0
2025-10-27,Calamares,0.0,0,0,10,0,133,1.0
2025-10-28,Calamares,0.0,1,0,10,0,134,0.0
2025-10-29,Calamares,0.0,2,0,10,0,135,0.0
2025-10-31,Calamares,0.0,4,0,10,1,136,0.0
2025-06-01,Chicken Adobo,0.0,6,1,6,0,1,0.0
2025-06-02,Chicken Adobo,0.0,0,0,6,0,2,0.0
2025-06-03,Chicken Adobo,0.0,1,0,6,0,3,0.0
2025-06-04,Chicken Adobo,0.0,2,0,6,0,4,0.0
2025-06-06,Chicken Adobo,0.0,4,0,6,0,5,0.0
2025-06-07,Chicken Adobo,0.0,5,1,6,0,6,0.0
2025-06-08,Chicken Adobo,0.0,6,1,6,0,7,0.0
2025-06-09,Chicken Adobo,0.0,0,0,6,0,8,0.0
2025-06-10,Chicken Adobo,1.0,1,0,6,0,9,0.0
2025-06-11,Chicken Adobo,0.0,2,0,6,0,10,0.0
2025-06-13,Chicken Adobo,0.0,4,0,6,0,11,0.0
2025-06-14,Chicken Adobo,0.0,5,1,6,0,12,0.0
2025-06-15,Chicken Adobo,0.0,6,1,6,0,13,0.0
2025-06-16,Chicken Adobo,4.0,0,0,6,0,14,1.0
2025-06-17,Chicken Adobo,4.0,1,0,6,0,15,3.0
2025-06-18,Chicken Adobo,4.0,2,0,6,0,16,4.0
2025-06-20,Chicken Adobo,0.0,4,0,6,0,17,3.0
2025-06-21,Chicken Adobo,0.0,5,1,6,0,18,1.0
2025-06-22,Chicken Adobo,0.0,6,1,6,0,19,0.0
2025-06-23,Chicken Adobo,0.0,0,0,6,0,20,0.0
2025-06-24,Chicken Adobo,1.0,1,0,6,0,21,0.0
2025-06-25,Chicken Adobo,0.0,2,0,6,0,22,0.0
2025-06-27,Chicken Adobo,0.0,4,0,6,0,23,0.0
2025-06-28,Chicken Adobo,0.0,5,1,6,0,24,0.0
2025-06-29,Chicken Adobo,0.0,6,1,6,0,25,0.0
2025-06-30,Chicken Adobo,0.0,0,0,6,0,26,0.0
2025-07-01,Chicken Adobo,2.0,1,0,7,0,27,1.0
2025-07-02,Chicken Adobo,0.0,2,0,7,0,28,1.0
2025-07-04,Chicken Adobo,0.0,4,0,7,0,29,1.0
2025-07-05,Chicken Adobo,5.0,5,1,7,0,30,2.0
2025-07-06,Chicken Adobo,0.0,6,1,7,0,31,2.0
2025-07-07,Chicken Adobo,0.0,0,0,7,0,32,2.0
2025-07-08,Chicken Adobo,5.0,1,0,7,0,33,2.0
2025-07-09,Chicken Adobo,0.0,2,0,7,0,34,2.0
2025-07-11,Chicken Adobo,0.0,4,0,7,0,35,2.0
2025-07-12,Chicken Adobo,0.0,5,1,7,0,36,0.0
2025-07-13,Chicken Adobo,0.0,6,1,7,0,37,0.0
2025-07-14,Chicken Adobo,1.0,0,0,7,0,38,0.0
2025-07-15,Chicken Adobo,0.0,1,0,7,0,39,0.0
2025-07-16,Chicken Adobo,0.0,2,0,7,0,40,0.0
2025-07-18,Chicken Adobo,5.0,4,0,7,0,41,2.0
2025-07-19,Chicken Adobo,0.0,5,1,7,0,42,2.0
2025-07-20,Chicken Adobo,0.0,6,1,7,0,43,2.0
2025-07-21,Chicken Adobo,2.0,0,0,7,0,44,1.0
2025-07-21,Chicken Adobo,3.0,0,0,7,0,45,2.0
2025-07-22,Chicken Adobo,0.0,1,0,7,0,46,2.0
2025-07-23,Chicken Adobo,0.0,2,0,7,0,47,1.0
2025-07-25,Chicken Adobo,0.0,4,0,7,0,48,0.0
2025-07-26,Chicken Adobo,0.0,5,1,7,0,49,0.0
2025-07-27,Chicken Adobo,0.0,6,1,7,0,50,0.0
2025-07-28,Chicken Adobo,0.0,0,0,7,0,51,0.0
2025-07-29,Chicken Adobo,4.0,1,0,7,0,52,1.0
2025-07-30,Chicken Adobo,0.0,2,0,7,0,53,1.0
2025-08-01,Chicken Adobo,0.0,4,0,8,0,54,1.0
2025-08-02,Chicken Adobo,0.0,5,1,8,0,55,0.0
2025-08-03,Chicken Adobo,0.0,6,1,8,0,56,0.0
2025-08-04,Chicken Adobo,0.0,0,0,8,0,57,0.0
2025-08-05,Chicken Adobo,0.0,1,0,8,0,58,0.0
2025-08-06,Chicken Adobo,4.0,2,0,8,0,59,1.0
2025-08-08,Chicken Adobo,0.0,4,0,8,0,60,1.0
2025-08-09,Chicken Adobo,4.0,5,1,8,0,61,3.0
2025-08-10,Chicken Adobo,0.0,6,1,8,0,62,1.0
2025-08-11,Chicken Adobo,0.0,0,0,8,0,63,1.0
2025-08-12,Chicken Adobo,0.0,1,0,8,0,64,0.0
2025-08-13,Chicken Adobo,5.0,2,0,8,0,65,2.0
2025-08-13,Chicken Adobo,1.0,2,0,8,0,66,2.0
2025-08-15,Chicken Adobo,4.0,4,0,8,0,67,3.0
2025-08-16,Chicken Adobo,0.0,5,1,8,0,68,2.0
2025-08-17,Chicken Adobo,0.0,6,1,8,0,69,1.0
2025-08-18,Chicken Adobo,1.0,0,0,8,0,70,0.0
2025-08-19,Chicken Adobo,0.0,1,0,8,0,71,0.0
2025-08-20,Chicken Adobo,4.0,2,0,8,0,72,2.0
2025-08-22,Chicken Adobo,2.0,4,0,8,0,73,2.0
2025-08-23,Chicken Adobo,3.0,5,1,8,0,74,3.0
2025-08-24,Chicken Adobo,0.0,6,1,8,0,75,2.0
2025-08-25,Chicken Adobo,0.0,0,0,8,1,76,1.0
2025-08-26,Chicken Adobo,0.0,1,0,8,0,77,0.0
2025-08-27,Chicken Adobo,0.0,2,0,8,0,78,0.0
2025-08-29,Chicken Adobo,2.0,4,0,8,0,79,1.0
2025-08-30,Chicken Adobo,0.0,5,1,8,0,80,1.0
2025-08-31,Chicken Adobo,0.0,6,1,8,0,81,1.0
2025-09-01,Chicken Adobo,0.0,0,0,9,0,82,0.0
2025-09-02,Chicken Adobo,2.0,1,0,9,0,83,1.0
2025-09-03,Chicken Adobo,0.0,2,0,9,0,84,1.0
2025-09-05,Chicken Adobo,4.0,4,0,9,0,85,2.0
2025-09-06,Chicken Adobo,0.0,5,1,9,0,86,1.0
2025-09-07,Chicken Adobo,0.0,6,1,9,0,87,1.0
2025-09-08,Chicken Adobo,0.0,0,0,9,0,88,0.0
2025-09-09,Chicken Adobo,0.0,1,0,9,0,89,0.0
2025-09-10,Chicken Adobo,1.0,2,0,9,0,90,0.0
2025-09-12,Chicken Adobo,0.0,4,0,9,0,91,0.0
2025-09-13,Chicken Adobo,0.0,5,1,9,0,92,0.0
2025-09-14,Chicken Adobo,3.0,6,1,9,0,93,1.0
2025-09-15,Chicken Adobo,0.0,0,0,9,0,94,1.0
2025-09-16,Chicken Adobo,0.0,1,0,9,0,95,1.0
2025-09-17,Chicken Adobo,0.0,2,0,9,0,96,0.0
2025-09-19,Chicken Adobo,0.0,4,0,9,0,97,0.0
2025-09-20,Chicken Adobo,0.0,5,1,9,0,98,0.0
2025-09-21,Chicken Adobo,1.0,6,1,9,0,99,0.0
2025-09-22,Chicken Adobo,0.0,0,0,9,0,100,0.0
2025-09-23,Chicken Adobo,0.0,1,0,9,0,101,0.0
2025-09-24,Chicken Adobo,0.0,2,0,9,0,102,0.0
2025-09-26,Chicken Adobo,0.0,4,0,9,0,103,0.0
2025-09-27,Chicken Adobo,0.0,5,1,9,0,104,0.0
2025-09-28,Chicken Adobo,4.0,6,1,9,0,105,1.0
2025-09-29,Chicken Adobo,0.0,0,0,9,0,106,1.0
2025-09-30,Chicken Adobo,0.0,1,0,9,0,107,1.0
2025-10-01,Chicken Adobo,0.0,2,0,10,0,108,0.0
2025-10-03,Chicken Adobo,0.0,4,0,10,0,109,0.0
2025-10-04,Chicken Adobo,3.0,5,1,10,0,110,1.0
2025-10-05,Chicken Adobo,0.0,6,1,10,0,111,1.0
2025-10-06,Chicken Adobo,0.0,0,0,10,0,112,1.0
2025-10-07,Chicken Adobo,0.0,1,0,10,0,113,0.0
2025-10-08,Chicken Adobo,0.0,2,0,10,0,114,0.0
2025-10-10,Chicken Adobo,0.0,4,0,10,0,115,0.0
2025-10-11,Chicken Adobo,0.0,5,1,10,0,116,0.0
2025-10-12,Chicken Adobo,0.0,6,1,10,0,117,0.0
2025-10-13,Chicken Adobo,0.0,0,0,10,0,118,0.0
2025-10-14,Chicken Adobo,4.0,1,0,10,0,119,1.0
2025-10-15,Chicken Adobo,0.0,2,0,10,0,120,1.0
2025-10-17,Chicken Adobo,0.0,4,0,10,0,121,1.0
2025-10-18,Chicken Adobo,0.0,5,1,10,0,122,0.0
2025-10-19,Chicken Adobo,5.0,6,1,10,0,123,2.0
2025-10-20,Chicken Adobo,0.0,0,0,10,0,124,2.0
2025-10-21,Chicken Adobo,3.0,1,0,10,0,125,3.0
2025-10-22,Chicken Adobo,0.0,2,0,10,0,126,1.0
2025-10-24,Chicken Adobo,0.0,4,0,10,0,127,1.0
2025-10-25,Chicken Adobo,0.0,5,1,10,0,128,0.0
2025-10-26,Chicken Adobo,0.0,6,1,10,0,129,0.0
2025-10-27,Chicken Adobo,0.0,0,0,10,0,130,0.0
2025-10-28,Chicken Adobo,5.0,1,0,10,0,131,2.0
2025-10-29,Chicken Adobo,0.0,2,0,10,0,132,2.0
2025-10-31,Chicken Adobo,0.0,4,0,10,1,133,2.0
2025-06-01,Chicken Afritada,0.0,6,1,6,0,1,0.0
2025-06-02,Chicken Afritada,0.0,0,0,6,0,2,0.0
2025-06-03,Chicken Afritada,0.0,1,0,6,0,3,0.0
2025-06-04,Chicken Afritada,0.0,2,0,6,0,4,0.0
2025-06-06,Chicken Afritada,1.0,4,0,6,0,5,0.0
2025-06-07,Chicken Afritada,1.0,5,1,6,0,6,1.0
2025-06-08,Chicken Afritada,0.0,6,1,6,0,7,1.0
2025-06-09,Chicken Afritada,0.0,0,0,6,0,8,0.0
2025-06-10,Chicken Afritada,0.0,1,0,6,0,9,0.0
2025-06-11,Chicken Afritada,0.0,2,0,6,0,10,0.0
2025-06-13,Chicken Afritada,2.0,4,0,6,0,11,1.0
2025-06-14,Chicken Afritada,0.0,5,1,6,0,12,1.0
2025-06-15,Chicken Afritada,0.0,6,1,6,0,13,1.0
2025-06-16,Chicken Afritada,0.0,0,0,6,0,14,0.0
2025-06-17,Chicken Afritada,0.0,1,0,6,0,15,0.0
2025-06-18,Chicken Afritada,0.0,2,0,6,0,16,0.0
2025-06-20,Chicken Afritada,0.0,4,0,6,0,17,0.0
2025-06-21,Chicken Afritada,0.0,5,1,6,0,18,0.0
2025-06-22,Chicken Afritada,0.0,6,1,6,0,19,0.0
2025-06-23,Chicken Afritada,0.0,0,0,6,0,20,0.0
2025-06-24,Chicken Afritada,0.0,1,0,6,0,21,0.0
2025-06-25,Chicken Afritada,0.0,2,0,6,0,22,0.0
2025-06-27,Chicken Afritada,0.0,4,0,6,0,23,0.0
2025-06-28,Chicken Afritada,0.0,5,1,6,0,24,0.0
2025-06-29,Chicken Afritada,1.0,6,1,6,0,25,0.0
